887837154|Bernie Sanders just blamed terrorism on the weather.......
198508506|RT @RollingStone: Bernie Sanders' Political Revolution: On challenging Hillary and why he believes his radical campaign will prevail 
4222947599|RT @SatansTongue: Bernie Sanders is a spy from Switzerland to take over our country
497166186|RT @HRosenstein33: Worse than Bernie Sanders #ORVFS15 
548856596|New Bernie Sanders. A candidate of a Different colors.  
2331272217|RT @BET: Bernie Sanders on the Black Lives Matter Movement. #2020Approach 
2477393508|RT @BET: "We cannot jail our way out" - @BernieSanders #JusticeForurmBET:  
1273661682|RT @riebola: make america great (for once) &amp; vote bernie sanders js
335508833|RT @stopbeingfamous: Actually, Bernie Sanders' record shows he voted "Yes" for Assata Shakur to extradited back to the US decades ago. 
385650017|This Iowa Man Plowed a Quarter-Acre Sign for Bernie Sanders - ABC News
99133948|RT @BET: "We cannot jail our way out" - @BernieSanders #JusticeForurmBET:  
3130553793|RT @RollingStone: Bernie Sanders' Political Revolution: On challenging Hillary and why he believes his radical campaign will prevail 
3181476694|RT @Libertea2012: RT: "Not only is a bank too big to fail but bankers are too big to jail" - Sen. Bernie Sanders #UniteBlue 
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
135642440|Senators Bernie Sanders and Elizabeth Warren: We must  stop the TPP from becoming law!  @MoveOn
2251180429|RT @BET: Bernie Sanders on the Black Lives Matter Movement. #2020Approach 
834672494|RT @RollingStone: Bernie Sanders' Political Revolution: On challenging Hillary and why he believes his radical campaign will prevail 
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
1615974654|RT @BET: Bernie Sanders on the Black Lives Matter Movement. #2020Approach 
3319544636|RT  "A solar panel on every rooftop" - BernieSanders  #ThingsBernieSaid  
330008132|RT @RollingStone: Bernie Sanders' Political Revolution: On challenging Hillary and why he believes his radical campaign will prevail 
34565803|RT @thenation: Why has the New York Times coverage of Bernie Sanders been so condescending? Our new podcast explains: 
3231926934|Bernie Sanders "climate change, is directly connected to Terrorism". If that were the case, maybe they would be willing to fight it!
1264291556|BET to Livestream Criminal Justice Forum Featuring Ben Carson, Bernie Sanders, Martin O'Malley The listening... 
283318677|Bernie Sanders #2016
973807988|RT @HRosenstein33: Worse than Bernie Sanders #ORVFS15 
524913576|RT @BET: Bernie Sanders addresses the issue of blacks being arrested for marijuana while "CEOs on Wall Street" get no arrest for their ille
2472321567|Maybe the Terrorist will stop if we give them each a Prius. Well according to Bernie Sanders, the Cancer of politics &amp; Western Civilization
605671391|RT @RollingStone: Bernie Sanders' Political Revolution: On challenging Hillary and why he believes his radical campaign will prevail 
28917264|RT @stopbeingfamous: Anyway. Like I said, Bernie Sanders is cute &amp; fuzzy to me until he starts funding Israel, pushing a police state &amp; bom
4248681732|RT @Teapublicanways: Bernie Sanders: Theres Still Time For Me To Win, Even In South Carolina  via @evanmcsan @buzzf
334028220|#feelthebern Agree @whatsatstake, Bernie Sanders on position 2 among Dem. candidates past 60min Twitter mentioned 
3368595916|RT @Sanders4Potus: RT @BET: "We cannot jail our way out" - @BernieSanders #JusticeForurmBET:   
90548758|RT @RollingStone: Bernie Sanders' Political Revolution: On challenging Hillary and why he believes his radical campaign will prevail 
3258542776|Clinton brushes aside competitors' digs at jamboree #brushes #competitors #material #healty #startup 
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
2422725272|He's Not Bernie Sanders: Donald Trump Deports BLM Protestor From Alabama Rally....  via @thelastrefuge2
504129552|RT @WI4Bernie: Atlanta rapper will open for Bernie Sanders at Mondayrally  #FeelTheBern #Bernie2016
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
16847525|Bernie Sanders - Speech on Democratic Socialism with Q&amp;A 11-19-2015 - YouTube 
1687259401|RT @RollingStone: Bernie Sanders' Political Revolution: On challenging Hillary and why he believes his radical campaign will prevail 
17431574|RT @notaxation: Watched Bernie Sanders' speech at Georgetown about socialism. I'm not even sure where to begin with this one, so I'm gonna 
215027256|Sanders allows he'd lose Democratic primary if held today: Bernie Sanders acknowledged on Saturday that he'd l... 
250908761|Bernie Sanders at Allen University, Columbia, SC (11/21/15)  via @YouTube #FeelTheBern #BlackBerners
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
2399398411|RT @InfamousGrace_: If you want RACIAL JUSTICE, VOTE for BERNIE SANDERS 2016 #2020Approach #BET 
3272701375|RT @love_kips:  micdotcom:Watch: Heres the moment things finally got heated between Bernie Sanders and Hillary... 
